X1 X2 Cluster
-2.808472314366188272e+00 1.141195358418370054e+00 3.000000000000000000e+00
-2.836476041973526208e+00 1.210586145539241931e+00 3.000000000000000000e+00
-2.862598821849223540e+00 1.249708296505262606e+00 3.000000000000000000e+00
-2.864990726484136552e+00 1.196563381017392125e+00 3.000000000000000000e+00
-2.771699425787421234e+00 1.294613801930893260e+00 3.000000000000000000e+00
-2.865299386358349576e+00 1.094876996201059605e+00 3.000000000000000000e+00
-2.931706228176829132e+00 1.288737275222761491e+00 3.000000000000000000e+00
-2.582463962507190125e+00 1.397926754138840044e+00 3.000000000000000000e+00
-2.793478877223379619e+00 1.254959369040216988e+00 3.000000000000000000e+00
-2.790364021863493971e+00 1.284090981279551347e+00 3.000000000000000000e+00
-2.767884224692825246e+00 1.176426853015538398e+00 3.000000000000000000e+00
-2.774509029493890555e+00 1.146771527684044889e+00 3.000000000000000000e+00
-2.883437882545996978e+00 1.163952456060142193e+00 3.000000000000000000e+00
-2.782816500735775023e+00 1.233570692135136815e+00 3.000000000000000000e+00
-2.850571580594981391e+00 1.175955605564172668e+00 3.000000000000000000e+00
-2.790386064586792614e+00 1.153799198272080107e+00 3.000000000000000000e+00
-2.752273626763075853e+00 1.399621526689463824e+00 3.000000000000000000e+00
-2.769531739084629240e+00 1.213751947064638514e+00 3.000000000000000000e+00
-2.702852338383038511e+00 1.186614164376036618e+00 3.000000000000000000e+00
-2.885889764606713648e+00 1.160256543881214464e+00 3.000000000000000000e+00
-2.783211399628144900e+00 1.255178639181448785e+00 3.000000000000000000e+00
-2.941328996979106325e+00 1.267803331977631620e+00 3.000000000000000000e+00
-2.796680667976983337e+00 9.831450246260504677e-01 3.000000000000000000e+00
-2.798773299711805329e+00 1.132253072834021213e+00 3.000000000000000000e+00
-2.708618213348132020e+00 1.145083057888014677e+00 3.000000000000000000e+00
-2.724532825597759000e+00 1.212165528295576333e+00 3.000000000000000000e+00
-2.991216533354154272e+00 1.089609540773280205e+00 3.000000000000000000e+00
-2.837526523905684606e+00 1.224472865111562614e+00 3.000000000000000000e+00
-2.843754465133949250e+00 1.170551230315312052e+00 3.000000000000000000e+00
-2.798246335921224404e+00 1.185857645381032333e+00 3.000000000000000000e+00
-2.727738699421659696e+00 1.230445098791771219e+00 3.000000000000000000e+00
-2.713021044492923028e+00 1.258025384578526751e+00 3.000000000000000000e+00
-2.800223617843090373e+00 1.181910915498524561e+00 3.000000000000000000e+00
-2.872171414075653573e+00 1.110417910183556511e+00 3.000000000000000000e+00
-2.700861294154999204e+00 1.198676878525015033e+00 3.000000000000000000e+00
-2.825307115967349070e+00 1.254767013243690110e+00 3.000000000000000000e+00
-2.794159317967102929e+00 1.341758622590835115e+00 3.000000000000000000e+00
-2.720158570611169946e+00 1.103201845198565012e+00 3.000000000000000000e+00
-2.718128982863524890e+00 1.451524609972766999e+00 3.000000000000000000e+00
-2.929650579891324380e+00 1.155763598564819583e+00 3.000000000000000000e+00
-2.785756705443499737e+00 1.201568553275930151e+00 3.000000000000000000e+00
-2.778027719263310047e+00 1.223809199560057515e+00 3.000000000000000000e+00
-2.737396353812313166e+00 1.140624155993392730e+00 3.000000000000000000e+00
-2.727621594869126476e+00 1.104335735843293254e+00 3.000000000000000000e+00
-2.778481100873550602e+00 1.149133556991637217e+00 3.000000000000000000e+00
-2.808643564624553779e+00 1.134122129111802657e+00 3.000000000000000000e+00
-2.752223875860364544e+00 1.226573956024888279e+00 3.000000000000000000e+00
-2.812666605142181808e+00 1.415650908442830813e+00 3.000000000000000000e+00
-2.704936270303772261e+00 1.126247098265464208e+00 3.000000000000000000e+00
-3.058810360618899438e+00 1.047309158877851143e+00 3.000000000000000000e+00
-2.775237959232223162e+00 1.112853781793319285e+00 3.000000000000000000e+00
-3.000012433359461106e+00 1.298526951052658696e+00 3.000000000000000000e+00
-2.861398380272073716e+00 1.242841880112506958e+00 3.000000000000000000e+00
-2.857863890874974722e+00 1.180400213777891727e+00 3.000000000000000000e+00
-2.781510158317076264e+00 1.076238603594668053e+00 3.000000000000000000e+00
-2.819262951303225684e+00 1.141342893773318545e+00 3.000000000000000000e+00
-2.769042917304223028e+00 1.055336026727943688e+00 3.000000000000000000e+00
-2.630492138320013051e+00 1.276389875839520460e+00 3.000000000000000000e+00
-2.921005192582339038e+00 1.269316941170905100e+00 3.000000000000000000e+00
-2.890654829131940051e+00 1.071089195270329419e+00 3.000000000000000000e+00
-2.628099358593262824e+00 1.196119865508505464e+00 3.000000000000000000e+00
-2.819561725901391647e+00 1.186278285331187066e+00 3.000000000000000000e+00
-2.795093616113730306e+00 1.264997364773013055e+00 3.000000000000000000e+00
-2.828106807755646379e+00 1.224885875184014372e+00 3.000000000000000000e+00
-2.656469346463980141e+00 1.273562585606829778e+00 3.000000000000000000e+00
-2.935895236564513233e+00 1.196868402539514653e+00 3.000000000000000000e+00
-2.814954435106033159e+00 1.237634070517889207e+00 3.000000000000000000e+00
-2.756346774171197112e+00 9.752819365553907494e-01 3.000000000000000000e+00
-2.985305505105092294e+00 1.205382358592994585e+00 3.000000000000000000e+00
-2.892241123678520598e+00 1.217893648151080699e+00 3.000000000000000000e+00
-2.904483173918759320e+00 1.263306226306571300e+00 3.000000000000000000e+00
-2.734271878518993670e+00 1.146059850991220763e+00 3.000000000000000000e+00
-2.782703769082774503e+00 1.159611082691974770e+00 3.000000000000000000e+00
-2.584767540429172783e+00 1.221078778267492781e+00 3.000000000000000000e+00
-2.952764594731036141e+00 1.349610898020529026e+00 3.000000000000000000e+00
-2.697296677799312370e+00 1.261792321182229504e+00 3.000000000000000000e+00
-2.866259643998895434e+00 1.198198407269337240e+00 3.000000000000000000e+00
-2.857142692809913065e+00 1.198761187513674775e+00 3.000000000000000000e+00
-2.798675207084950323e+00 1.280140044797271059e+00 3.000000000000000000e+00
-2.758704511977139173e+00 1.246457467004248976e+00 3.000000000000000000e+00
-2.886954675356304900e+00 1.163496978337241972e+00 3.000000000000000000e+00
-2.788278255349408319e+00 1.100881864665217869e+00 3.000000000000000000e+00
-2.882972810588425805e+00 1.094483418680012532e+00 3.000000000000000000e+00
-2.858721975268376347e+00 1.061027816857792683e+00 3.000000000000000000e+00
-2.798243694751404220e+00 1.286736867255591665e+00 3.000000000000000000e+00
-2.705422623105304680e+00 1.243385011868774592e+00 3.000000000000000000e+00
-2.706827396894698090e+00 1.099495487477626599e+00 3.000000000000000000e+00
-2.829706219943912693e+00 1.275586716753246197e+00 3.000000000000000000e+00
-2.937109190978651974e+00 1.218303326009825938e+00 3.000000000000000000e+00
-2.754780360229174274e+00 1.167122584957809295e+00 3.000000000000000000e+00
-2.691768004474754061e+00 9.608870553076307441e-01 3.000000000000000000e+00
-2.864280880317964684e+00 1.351322778060620289e+00 3.000000000000000000e+00
-2.742247854658924844e+00 1.155934899226081836e+00 3.000000000000000000e+00
-3.024957450119806879e+00 1.020956513137692756e+00 3.000000000000000000e+00
-2.875220455156807464e+00 1.170467124696933148e+00 3.000000000000000000e+00
-2.677485379651733943e+00 1.219150882017657977e+00 3.000000000000000000e+00
-2.614360712947892740e+00 1.282774082821652062e+00 3.000000000000000000e+00
-3.023069859036260798e+00 1.141047811408630208e+00 3.000000000000000000e+00
-2.892584574177158530e+00 1.357661687119362748e+00 3.000000000000000000e+00
-2.732229285269441643e+00 1.113132281031230297e+00 3.000000000000000000e+00
-2.957163584891719488e+00 1.155746439889869359e+00 3.000000000000000000e+00
-3.005360061670346639e+00 1.183792693217128322e+00 3.000000000000000000e+00
-2.785721225605153339e+00 1.241281528395613343e+00 3.000000000000000000e+00
-2.839420206198860264e+00 1.194278562163884727e+00 3.000000000000000000e+00
-2.816892076074204887e+00 1.227673497069965203e+00 3.000000000000000000e+00
-2.715764139929464971e+00 1.269704020396843047e+00 3.000000000000000000e+00
-2.721086769810426631e+00 1.146536051973384707e+00 3.000000000000000000e+00
-2.774734085469567013e+00 1.223294079604468010e+00 3.000000000000000000e+00
-2.638019791302199657e+00 1.193358367570221068e+00 3.000000000000000000e+00
-2.886613454968290693e+00 1.113199304422402669e+00 3.000000000000000000e+00
-2.949537989617829759e+00 1.077725910705738199e+00 3.000000000000000000e+00
-2.756626248384362210e+00 1.398552379154122782e+00 3.000000000000000000e+00
-2.860572958402646027e+00 1.327383797174127134e+00 3.000000000000000000e+00
-2.784371796709496305e+00 1.017736769558422738e+00 3.000000000000000000e+00
-2.773380063317828270e+00 1.187894085604593641e+00 3.000000000000000000e+00
-2.767198066345452290e+00 1.233206623800441992e+00 3.000000000000000000e+00
-2.730135145864540203e+00 1.189153592034831064e+00 3.000000000000000000e+00
-2.778250160286237058e+00 1.310596781711923287e+00 3.000000000000000000e+00
-2.777405491673770044e+00 1.067075128554629604e+00 3.000000000000000000e+00
-2.745882702132440567e+00 1.190121238920071489e+00 3.000000000000000000e+00
-2.805175816211655793e+00 1.177135828769797277e+00 3.000000000000000000e+00
-2.746760768027076249e+00 1.206640371205217166e+00 3.000000000000000000e+00
-2.927793147356595682e+00 1.271180242129611671e+00 3.000000000000000000e+00
-2.889583002252972044e+00 1.223295012188600595e+00 3.000000000000000000e+00
-2.958667857592156114e+00 1.214530601665427589e+00 3.000000000000000000e+00
-2.729288672012134320e+00 1.093770625338179370e+00 3.000000000000000000e+00
-2.881173261556664755e+00 1.023218867548818967e+00 3.000000000000000000e+00
-2.904772087273451930e+00 1.275550959515430405e+00 3.000000000000000000e+00
-2.670668141243296656e+00 1.161675782164363735e+00 3.000000000000000000e+00
-2.749733161269801052e+00 1.179894994777984873e+00 3.000000000000000000e+00
-2.791259385601552623e+00 1.116358663727711420e+00 3.000000000000000000e+00
-2.889733244538790657e+00 1.334909691610205673e+00 3.000000000000000000e+00
-2.664634871545817685e+00 1.203921028009732996e+00 3.000000000000000000e+00
-2.569644315887120278e+00 1.388885935833596097e+00 3.000000000000000000e+00
-2.871624568592221483e+00 9.827691984384686608e-01 3.000000000000000000e+00
-2.783416122153195005e+00 1.131075447113617960e+00 3.000000000000000000e+00
-2.708382048714573109e+00 1.142834139712596508e+00 3.000000000000000000e+00
-2.755049324176396031e+00 1.105322921201849828e+00 3.000000000000000000e+00
-2.795178258646683567e+00 1.240509812557190727e+00 3.000000000000000000e+00
-2.864093117484552753e+00 1.348017207371288606e+00 3.000000000000000000e+00
-2.703231438265915720e+00 1.340965027436633816e+00 3.000000000000000000e+00
-2.854754959208627874e+00 1.245327635468903127e+00 3.000000000000000000e+00
-2.863183007795677248e+00 1.285274284586682247e+00 3.000000000000000000e+00
-2.954897661750482740e+00 1.255497996775368996e+00 3.000000000000000000e+00
-2.859736434702153662e+00 1.362672439066194396e+00 3.000000000000000000e+00
-3.019247326562527700e+00 1.098585291794322627e+00 3.000000000000000000e+00
-2.743327699590319302e+00 1.059303959732128098e+00 3.000000000000000000e+00
-2.809629079206467317e+00 1.341898969786592621e+00 3.000000000000000000e+00
-2.840960849124607002e+00 1.163635362892669001e+00 3.000000000000000000e+00
-2.821266658591207843e+00 1.178986444283114610e+00 3.000000000000000000e+00
-2.594808941838600003e+00 1.292184528343681693e+00 3.000000000000000000e+00
-2.803377017839280505e+00 9.145240997041621522e-01 3.000000000000000000e+00
-2.913255658381280089e+00 1.140865576881006316e+00 3.000000000000000000e+00
-2.775768039327823899e+00 1.078405536922100394e+00 3.000000000000000000e+00
-2.592208642052284961e+00 1.233369618698046954e+00 3.000000000000000000e+00
-2.888616700765215928e+00 1.256276860632065562e+00 3.000000000000000000e+00
-2.676432854028227393e+00 1.042030198088332638e+00 3.000000000000000000e+00
-2.900422757819177022e+00 9.954718073360335762e-01 3.000000000000000000e+00
-2.718651363013106170e+00 1.244861900239918606e+00 3.000000000000000000e+00
-2.687019263154021509e+00 1.127393688728915544e+00 3.000000000000000000e+00
-2.728616687464045842e+00 1.297140831542862083e+00 3.000000000000000000e+00
-2.817763723191955449e+00 1.193378604387915987e+00 3.000000000000000000e+00
-2.817435650175061923e+00 1.080605210509540060e+00 3.000000000000000000e+00
-2.898961634063370152e+00 1.252318938563017570e+00 3.000000000000000000e+00
-2.737896955144764277e+00 1.171205907539300428e+00 3.000000000000000000e+00
-2.882846372155600800e+00 1.279436780196649970e+00 3.000000000000000000e+00
-2.788003324003162753e+00 1.157053621698703294e+00 3.000000000000000000e+00
-2.753593566452188224e+00 1.103250570578533374e+00 3.000000000000000000e+00
-2.856582776637896171e+00 1.194335977431989937e+00 3.000000000000000000e+00
-2.779130616368267415e+00 1.104588942278022401e+00 3.000000000000000000e+00
-2.721653406932920571e+00 1.231619125457231068e+00 3.000000000000000000e+00
-2.819815018700546627e+00 1.142473178636451259e+00 3.000000000000000000e+00
-2.733998568356326153e+00 1.265399779077493569e+00 3.000000000000000000e+00
-2.927683410261025188e+00 1.290735142357316345e+00 3.000000000000000000e+00
-2.756036929829801974e+00 1.151551901233792474e+00 3.000000000000000000e+00
-2.745786395072911112e+00 1.204281489377637460e+00 3.000000000000000000e+00
-2.730093682361666385e+00 1.135408396771453665e+00 3.000000000000000000e+00
-2.745252321557869912e+00 1.105301848798651898e+00 3.000000000000000000e+00
-2.885573296619205141e+00 1.201809667727730346e+00 3.000000000000000000e+00
-2.612680443160875665e+00 1.040518346001292560e+00 3.000000000000000000e+00
-2.876628274069814140e+00 1.069173886288119268e+00 3.000000000000000000e+00
-2.817162114904599335e+00 1.208789080523554604e+00 3.000000000000000000e+00
-2.859592023606249978e+00 1.141301778290459090e+00 3.000000000000000000e+00
-2.884571754542021083e+00 1.280167014275064075e+00 3.000000000000000000e+00
-2.634695520353981468e+00 1.227955661479922744e+00 3.000000000000000000e+00
-2.728762198814358886e+00 1.297677866572819028e+00 3.000000000000000000e+00
-2.869161882766780192e+00 1.074849208270102219e+00 3.000000000000000000e+00
-2.731824661330645831e+00 1.305842380278976700e+00 3.000000000000000000e+00
-2.663681845728802511e+00 1.227146232243428337e+00 3.000000000000000000e+00
-2.887486693758234857e+00 1.358827293786365686e+00 3.000000000000000000e+00
-2.832439502581767243e+00 1.231547365986687126e+00 3.000000000000000000e+00
-2.835526835496068987e+00 1.300548522017859643e+00 3.000000000000000000e+00
-2.733675746721377919e+00 1.158238558840140708e+00 3.000000000000000000e+00
-2.732500214460667376e+00 1.181794755472938219e+00 3.000000000000000000e+00
-2.708837386538906156e+00 1.240052843536599614e+00 3.000000000000000000e+00
-2.914614463157887858e+00 1.106072138841611707e+00 3.000000000000000000e+00
-2.707399151120617020e+00 9.367049672151008810e-01 3.000000000000000000e+00
-2.907874737388732811e+00 1.117988501058072792e+00 3.000000000000000000e+00
-2.751330681787061749e+00 1.113534073400765934e+00 3.000000000000000000e+00
-2.867202184494105133e+00 1.145585406324236777e+00 3.000000000000000000e+00
-2.974327374339277963e+00 1.173655214934014923e+00 3.000000000000000000e+00
-2.657613209753653116e+00 1.308508151246731588e+00 3.000000000000000000e+00
-2.766247670174756035e+00 1.306440158053959522e+00 3.000000000000000000e+00
-2.958444914043511620e+00 1.146061452850242635e+00 3.000000000000000000e+00
-2.694425189397597453e+00 1.018113242453410283e+00 3.000000000000000000e+00
-2.920736843341643851e+00 1.160743257159834396e+00 3.000000000000000000e+00
-2.968091817318803116e+00 1.098620679481189022e+00 3.000000000000000000e+00
-2.933550566245290092e+00 1.167714083303377670e+00 3.000000000000000000e+00
-2.810504013048840566e+00 1.202785562049361490e+00 3.000000000000000000e+00
-2.977761008404625542e+00 9.650593453132976229e-01 3.000000000000000000e+00
-2.836104374843088749e+00 1.341180249097797095e+00 3.000000000000000000e+00
-2.761039940030864948e+00 1.238283191005206563e+00 3.000000000000000000e+00
-2.653243761220330565e+00 1.280237380671291003e+00 3.000000000000000000e+00
-2.751785683587850695e+00 1.217693131853036848e+00 3.000000000000000000e+00
-2.826590545321142844e+00 1.229462109234344069e+00 3.000000000000000000e+00
-2.807788824455019761e+00 1.312791933123914179e+00 3.000000000000000000e+00
-2.930187131534277345e+00 1.109191566566951392e+00 3.000000000000000000e+00
-2.766457775977531508e+00 1.149101119786845260e+00 3.000000000000000000e+00
-2.810206669811554647e+00 1.183453842145450574e+00 3.000000000000000000e+00
-2.778113264525304160e+00 1.285117159791703489e+00 3.000000000000000000e+00
-2.713716684897945708e+00 1.107921800635912835e+00 3.000000000000000000e+00
-2.857295387581556323e+00 1.174350254820892170e+00 3.000000000000000000e+00
-2.895370693258078276e+00 1.173855411323298625e+00 3.000000000000000000e+00
-2.882058465372383527e+00 1.207958491134997647e+00 3.000000000000000000e+00
-2.587237909220653442e+00 1.076389504942505182e+00 3.000000000000000000e+00
-3.046646654882343874e+00 1.231163876734686635e+00 3.000000000000000000e+00
-2.749275131123216198e+00 1.004140278269792352e+00 3.000000000000000000e+00
-2.769172078355393474e+00 1.031411081606286695e+00 3.000000000000000000e+00
-2.628469253663354266e+00 1.217013783672881155e+00 3.000000000000000000e+00
-2.797864224220327767e+00 1.066166941373758892e+00 3.000000000000000000e+00
-2.952248241679351626e+00 1.249022733813775377e+00 3.000000000000000000e+00
-2.751886579113142606e+00 1.070415686596248195e+00 3.000000000000000000e+00
-2.881126885989185205e+00 1.134929487806757953e+00 3.000000000000000000e+00
-2.690361335719504421e+00 1.357569926594425658e+00 3.000000000000000000e+00
-2.779676234723637229e+00 1.185939402646892349e+00 3.000000000000000000e+00
-2.684645870915701060e+00 1.139111185471070709e+00 3.000000000000000000e+00
-2.807570685608184125e+00 1.179992248133599375e+00 3.000000000000000000e+00
-2.885117628552338775e+00 1.326828245038750298e+00 3.000000000000000000e+00
-2.767668462097927939e+00 1.340252949084884238e+00 3.000000000000000000e+00
-2.989344667432183300e+00 1.318261476134765742e+00 3.000000000000000000e+00
-2.775904729407590921e+00 1.159889870766644293e+00 3.000000000000000000e+00
-2.808060195416792748e+00 1.125280513375084501e+00 3.000000000000000000e+00
-2.931060920332014597e+00 1.375904146488716950e+00 3.000000000000000000e+00
-2.804171657654737082e+00 1.313012349491520903e+00 3.000000000000000000e+00
-2.863983940132730055e+00 1.235623560035190360e+00 3.000000000000000000e+00
-2.875681388307496089e+00 1.164502068916009270e+00 3.000000000000000000e+00
-2.762339908184842319e+00 1.328810598794580633e+00 3.000000000000000000e+00
-2.775220935628165631e+00 1.164497412331274129e+00 3.000000000000000000e+00
-2.760797412363029668e+00 1.142333789035334224e+00 3.000000000000000000e+00
-2.749834604101633051e+00 1.215677704892358602e+00 3.000000000000000000e+00
-2.773009068509900032e+00 1.306073534314547757e+00 3.000000000000000000e+00
-2.834259174312829810e+00 1.381814906643858309e+00 3.000000000000000000e+00
-2.775069172445660204e+00 1.199807152924955655e+00 3.000000000000000000e+00
-2.887649854459041876e+00 1.202820601542432533e+00 3.000000000000000000e+00
-2.746087385778635870e+00 1.030810969919005338e+00 3.000000000000000000e+00
-2.849562569193980544e+00 1.251281884891922047e+00 3.000000000000000000e+00
-2.687070881953478541e+00 1.229471820824902917e+00 3.000000000000000000e+00
-2.837398236255077144e+00 1.151020168632408414e+00 3.000000000000000000e+00
-2.942690211843982162e+00 1.039575694639430337e+00 3.000000000000000000e+00
-2.749529789559324477e+00 1.159119733556119858e+00 3.000000000000000000e+00
-2.763632847422011540e+00 1.290339783262811180e+00 3.000000000000000000e+00
-2.479497018676035669e+00 9.981072727561451918e-01 3.000000000000000000e+00
-2.876859113840302573e+00 1.312473488674868793e+00 3.000000000000000000e+00
-2.817889462550368762e+00 1.142486245501653341e+00 3.000000000000000000e+00
-2.697002636573851753e+00 1.251452680188318345e+00 3.000000000000000000e+00
-2.897765843439806588e+00 1.122984537512926151e+00 3.000000000000000000e+00
-2.775940339995968120e+00 1.166714671388322522e+00 3.000000000000000000e+00
-2.683657013034716599e+00 1.134441347224731000e+00 3.000000000000000000e+00
-2.774138280389852440e+00 1.275520479059994994e+00 3.000000000000000000e+00
-2.751696337915652713e+00 1.242264426730413929e+00 3.000000000000000000e+00
-2.893127022817879812e+00 1.211525171721645311e+00 3.000000000000000000e+00
-2.761003776002600496e+00 1.266345479908744132e+00 3.000000000000000000e+00
-2.804238628614953655e+00 1.117410410117298580e+00 3.000000000000000000e+00
-2.899165469530465611e+00 1.066696563700281208e+00 3.000000000000000000e+00
-2.883649947902585442e+00 1.256074983556123348e+00 3.000000000000000000e+00
-2.710301864498259938e+00 1.158228550236871879e+00 3.000000000000000000e+00
-2.708188842551874753e+00 1.088943481868988261e+00 3.000000000000000000e+00
-2.964173687289197279e+00 1.154816241263168175e+00 3.000000000000000000e+00
-2.584865801997652479e+00 1.348563560522545446e+00 3.000000000000000000e+00
-2.711668455768238228e+00 1.249037290312942750e+00 3.000000000000000000e+00
-2.734958997441216066e+00 1.092712436400648190e+00 3.000000000000000000e+00
-2.927844231448422097e+00 1.167008746296770205e+00 3.000000000000000000e+00
-2.606236744349517132e+00 1.171192392181794606e+00 3.000000000000000000e+00
-2.923978119776160955e+00 1.171561448969812069e+00 3.000000000000000000e+00
-2.866361879992097350e+00 1.062232873645026832e+00 3.000000000000000000e+00
-2.752986065198475885e+00 1.069294617901610289e+00 3.000000000000000000e+00
-2.642841782668567951e+00 1.285778957887331098e+00 3.000000000000000000e+00
-2.818291616173224323e+00 1.376364932560618204e+00 3.000000000000000000e+00
-2.921726253756296021e+00 1.031469699507673088e+00 3.000000000000000000e+00
-2.817673839540256964e+00 1.156827543354041143e+00 3.000000000000000000e+00
-2.700129056062197996e+00 1.185925661696191513e+00 3.000000000000000000e+00
-2.728960999351187855e+00 1.391449942464183964e+00 3.000000000000000000e+00
-2.771245500687358199e+00 1.196873492676153949e+00 3.000000000000000000e+00
-2.630330836708049791e+00 1.191383598917481690e+00 3.000000000000000000e+00
-2.883074421929339604e+00 1.033008810615402950e+00 3.000000000000000000e+00
-2.862186150166913468e+00 1.134750399858154069e+00 3.000000000000000000e+00
-2.617740361116183134e+00 1.120414472919736948e+00 3.000000000000000000e+00
-2.875962081114731284e+00 1.044013947416755128e+00 3.000000000000000000e+00
-2.753046039342911921e+00 1.241758748061045470e+00 3.000000000000000000e+00
-2.812361666085917200e+00 1.130402193925022614e+00 3.000000000000000000e+00
-2.589474475934318232e+00 1.194069591994067148e+00 3.000000000000000000e+00
-2.733658166175432225e+00 1.128592154653400570e+00 3.000000000000000000e+00
-2.788254056822578431e+00 1.265124637525317564e+00 3.000000000000000000e+00
-2.703886453503961729e+00 1.237706700650072600e+00 3.000000000000000000e+00
-2.816179128928416819e+00 1.070258351346460302e+00 3.000000000000000000e+00
-2.638944185247851681e+00 1.095724545097389813e+00 3.000000000000000000e+00
-2.851949334291537852e+00 1.220348937026873415e+00 3.000000000000000000e+00
-2.970555476874041645e+00 1.411661175817715330e+00 3.000000000000000000e+00
-2.859617093940004295e+00 1.170175393247544715e+00 3.000000000000000000e+00
-2.673614730021884434e+00 1.253494013462448153e+00 3.000000000000000000e+00
-2.785672133314970544e+00 9.805873856273281675e-01 3.000000000000000000e+00
-2.718465911377117017e+00 1.257225813695555194e+00 3.000000000000000000e+00
-2.644203172487341824e+00 1.201910955590092422e+00 3.000000000000000000e+00
-2.945781075976122487e+00 1.219631756661752942e+00 3.000000000000000000e+00
-2.772334764620977943e+00 1.204057462732550432e+00 3.000000000000000000e+00
-2.707136913423330959e+00 1.147637956980419149e+00 3.000000000000000000e+00
-2.915653542075461235e+00 1.171931964591946151e+00 3.000000000000000000e+00
-2.848543704415590128e+00 1.097851644253420522e+00 3.000000000000000000e+00
-2.844689226254976333e+00 1.134185011586110292e+00 3.000000000000000000e+00
-2.884237455527850269e+00 1.355300703708413046e+00 3.000000000000000000e+00
-2.851297243610260601e+00 1.406975517792405928e+00 3.000000000000000000e+00
-2.730007892580024187e+00 1.000243167893021701e+00 3.000000000000000000e+00
-2.781198916361026452e+00 1.169841479323797895e+00 3.000000000000000000e+00
-2.764936997387555273e+00 1.238974724040805109e+00 3.000000000000000000e+00
-2.702766113351789734e+00 1.270755044149852742e+00 3.000000000000000000e+00
-2.787757652687035126e+00 1.178422967006201194e+00 3.000000000000000000e+00
-2.840850352567125370e+00 1.157104905332935418e+00 3.000000000000000000e+00
-2.976521059218140142e+00 1.279657933109581869e+00 3.000000000000000000e+00
-2.598295262879015688e+00 1.232195009877312453e+00 3.000000000000000000e+00
-2.640834539835939410e+00 1.219774221627531796e+00 3.000000000000000000e+00
-2.955572465152687567e+00 1.178774354127573254e+00 3.000000000000000000e+00
-2.732497898953845095e+00 1.164608787923874234e+00 3.000000000000000000e+00
-2.757579964573397380e+00 1.203605073385765278e+00 3.000000000000000000e+00
-2.917077930856213808e+00 1.344600441413968950e+00 3.000000000000000000e+00
-2.781358048097160029e+00 1.331825845776760886e+00 3.000000000000000000e+00
-2.955211012881529875e+00 1.475267298202245669e+00 3.000000000000000000e+00
-2.884726693055016611e+00 1.134213623172915630e+00 3.000000000000000000e+00
-2.716563101561901394e+00 1.248066398540089716e+00 3.000000000000000000e+00
-2.734933094870493075e+00 1.430704365264300115e+00 3.000000000000000000e+00
-2.677589625703277409e+00 1.248174918642887432e+00 3.000000000000000000e+00
-2.856629738833722953e+00 1.192779912842425460e+00 3.000000000000000000e+00
-2.879720063770003780e+00 1.235241184299378014e+00 3.000000000000000000e+00
-2.656106179783093157e+00 1.374575817073500072e+00 3.000000000000000000e+00
-2.814684208856474523e+00 1.181154053270023319e+00 3.000000000000000000e+00
-2.789404617928681773e+00 1.175652324335083376e+00 3.000000000000000000e+00
-1.306465373251050943e+00 1.941604787901337614e+00 4.000000000000000000e+00
-1.496691079220356713e+00 2.304080149474803996e+00 4.000000000000000000e+00
-1.691224738071556599e+00 1.863453402814788440e+00 4.000000000000000000e+00
-1.545177777487012794e+00 1.363773280301671331e+00 4.000000000000000000e+00
-1.360007224605138898e+00 1.852267569026774252e+00 4.000000000000000000e+00
-9.416439904627638136e-01 1.710536918832100017e+00 4.000000000000000000e+00
-1.189515122014690673e+00 1.413676903443041866e+00 4.000000000000000000e+00
-1.212401661365903438e+00 1.490365656925552340e+00 4.000000000000000000e+00
-1.444311522954100813e+00 2.196624978456291899e+00 4.000000000000000000e+00
-1.274439419576651966e+00 2.195809191270664762e+00 4.000000000000000000e+00
-1.495601531928446581e+00 1.782237511908786320e+00 4.000000000000000000e+00
-1.396476352372475249e+00 2.414542879886151905e+00 4.000000000000000000e+00
-9.649088697228647149e-01 2.174435940960810054e+00 4.000000000000000000e+00
-1.727988847783450632e+00 2.593006977559412896e+00 4.000000000000000000e+00
-1.332283885863998707e+00 1.784883861557867490e+00 4.000000000000000000e+00
-2.200156620581511291e+00 2.452565538479765550e+00 4.000000000000000000e+00
-1.763853092604992012e+00 2.829304200318239371e+00 4.000000000000000000e+00
-1.535063742579590773e+00 1.481637874359650553e+00 4.000000000000000000e+00
-9.986734513795725299e-01 1.675493281747479468e+00 4.000000000000000000e+00
-1.205253495847383061e+00 2.479879025722473873e+00 4.000000000000000000e+00
-1.785747369717033628e+00 2.614702939641600388e+00 4.000000000000000000e+00
-9.705886231544058607e-01 2.169495865876907015e+00 4.000000000000000000e+00
-1.505214573800320421e+00 2.833238804191999805e+00 4.000000000000000000e+00
-1.242740884070018481e+00 1.963759568769137820e+00 4.000000000000000000e+00
-9.441292778687087051e-01 1.683150456632525938e+00 4.000000000000000000e+00
-8.288691551564092430e-01 2.430066077483103548e+00 4.000000000000000000e+00
-2.094124788188927333e+00 2.006534232102516135e+00 4.000000000000000000e+00
-1.292857046189845427e+00 1.645603351098365641e+00 4.000000000000000000e+00
-1.082243790378236037e+00 2.114181915801821798e+00 4.000000000000000000e+00
-1.321292745498361398e+00 1.124570347269714166e+00 4.000000000000000000e+00
-1.821988548859585499e+00 1.390809078972591317e+00 4.000000000000000000e+00
-1.017314740872820700e+00 1.696468000651012220e+00 4.000000000000000000e+00
-1.362720309467453594e+00 2.144031285937026077e+00 4.000000000000000000e+00
